Is_CH,SCH_S,ADV_S,Expaned Energy,Data_Sent_To_BS,DATA_R,JOIN_R,JOIN_S,ADV_R,Rank,DATA_S,dist_CH_To_BS,Dist_To_CH,SCH_R,label
1,2,1,0.00653,0,0,2,0,4,0,0,0.0,0.0,0,4
0,0,0,0.10709,0,0,0,1,7,6,62,0.0,27.84455,1,0
1,1,1,2.32143,57,1140,20,0,4,0,0,93.93772,0.0,0,0
1,6,1,0.01554,0,2,1,0,4,0,0,0.55814,0.0,0,4
0,0,0,0.73346,13,382,0,0,0,0,13,155.41802,0.0,0,0
0,0,0,0.20142,0,0,0,1,5,1,120,0.0,22.26396,1,0
1,0,1,0.00238,0,9,0,0,25,0,0,0.0,0.0,0,1
0,0,0,0.13444,0,0,0,1,6,1,80,0.0,14.7029,1,0
1,0,1,1.43027,3,0,0,0,19,0,0,145.08942,0.0,0,2
0,0,0,0.19976,0,0,0,1,6,1,120,0.0,17.52483,1,0
0,0,0,0.29821,0,0,0,1,9,1,181,0.0,9.51088,1,0
0,0,0,0.04002,0,0,0,1,3,1,21,0.0,35.88619,1,0
1,0,1,0.05142,1,0,0,0,3,0,0,84.11491,0.0,0,2
0,0,0,0.32045,0,0,0,1,5,25,46,0.0,18.19482,1,0
0,0,0,0.63535,13,351,0,0,0,0,13,54.93262,0.0,0,0
0,0,0,1.05945,13,609,0,0,0,0,13,102.3431,0.0,0,0
0,0,0,0.00587,0,0,0,1,5,5,0,0.0,6.62928,0,0
0,0,0,0.17303,0,0,0,1,28,8,0,0.0,35.68475,1,0
0,0,0,0.03166,0,0,0,1,2,1,15,0.0,65.10612,1,0
0,0,0,2.28756,0,0,0,1,2,91,14,0.0,80.55898,1,0
0,0,0,0.11304,0,0,0,1,6,8,68,0.0,29.9236,1,0
0,0,0,0.20228,0,0,0,1,5,5,120,0.0,29.53729,1,0
0,0,0,2.91014,13,927,0,0,7,0,13,163.76559,0.0,0,0
0,0,0,0.07976,0,0,0,1,6,8,46,0.0,8.74664,1,0
0,0,0,0.64267,13,351,0,0,0,0,13,106.67446,0.0,0,0
1,0,1,0.02461,0,0,0,0,25,0,0,0.0,0.0,0,2
1,1,1,2.73151,131,636,6,0,10,0,0,135.99113,0.0,0,0
0,0,0,0.29781,0,0,0,1,7,3,181,0.0,12.97754,1,0
0,0,0,0.20045,0,0,0,1,8,7,120,0.0,22.06959,1,0
0,0,0,0.05236,0,0,0,1,4,1,28,0.0,38.50246,1,0
1,1,1,0.00537,0,931,13,0,3,0,0,0.0,0.0,0,1
0,0,0,0.04952,0,0,0,1,2,11,26,0.0,44.52952,1,0
0,0,0,0.21616,13,91,0,0,0,0,13,159.31297,0.0,0,0
0,0,0,0.07769,0,0,0,1,5,22,45,0.0,13.64392,1,0
1,0,1,0.37631,0,0,0,0,25,0,0,0.0,0.0,0,1
0,0,0,0.05601,0,0,0,1,2,3,30,0.0,38.74368,1,0
0,0,0,0.16099,0,0,0,1,7,1,96,0.0,12.54239,1,0
0,0,0,0.13577,0,0,0,1,5,10,80,0.0,24.98931,1,0
0,0,0,0.05493,0,0,0,1,6,25,29,0.0,10.94726,1,0
0,0,0,0.05246,0,0,0,1,3,29,29,0.0,22.09289,1,0
0,0,0,0.04795,0,0,0,1,3,1,26,0.0,28.42296,1,0
0,0,0,0.08019,0,0,0,1,5,1,46,0.0,26.45212,1,0
0,0,0,0.07268,0,0,0,1,4,25,42,0.0,5.53426,1,0
0,0,0,0.11604,0,0,0,1,8,2,68,0.0,16.0246,1,0
1,0,1,0.0549,1,0,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.06602,0,0,0,1,3,25,37,0.0,30.79069,1,0
0,0,0,0.06584,0,0,0,1,5,21,36,0.0,43.78354,1,0
0,0,0,0.06407,0,0,0,1,5,4,36,0.0,12.61689,1,0
0,0,0,0.084,0,0,0,1,5,9,48,0.0,24.84005,1,0
1,1,1,1.44995,241,241,1,0,7,0,0,75.52972,0.0,0,4
1,18,1,0.00716,0,0,18,0,4,0,0,0.0,0.0,0,4
0,0,0,0.09084,0,0,0,1,6,14,55,0.0,24.92867,1,0
0,0,0,0.05324,0,0,0,1,7,1,28,0.0,40.09034,1,0
0,0,0,0.30132,0,0,0,1,7,3,181,0.0,24.83182,1,0
0,0,0,0.89968,0,0,0,1,6,1,120,0.0,10.04886,1,0
0,0,0,0.21616,13,91,0,0,0,0,13,159.31297,0.0,0,0
0,0,0,0.03021,0,0,0,1,4,41,14,0.0,42.19254,1,0
0,0,0,0.1021,0,0,0,1,4,14,60,0.0,14.50171,1,0
0,0,0,0.04139,0,0,0,1,2,37,25,0.0,32.42605,1,0
0,0,0,0.05032,0,0,0,1,4,35,28,0.0,11.93743,1,0
0,0,0,0.04307,0,0,0,1,2,31,23,0.0,28.07018,1,0
0,0,0,0.04684,0,0,0,1,3,1,23,0.0,68.79574,1,0
0,0,0,0.0428,0,0,0,1,4,11,21,0.0,62.31182,1,0
0,0,0,0.10213,0,0,0,1,4,11,60,0.0,12.93331,1,0
1,0,1,0.01625,0,0,0,0,27,0,0,0.0,0.0,0,2
1,0,1,0.24207,13,0,0,0,9,0,0,142.10787,0.0,0,0
1,0,47,0.62317,11,189,0,0,28,0,0,79.59266,0.0,1,3
0,0,0,0.10312,0,0,0,1,5,1,60,0.0,23.62869,1,0
0,0,0,1.04997,13,611,0,0,0,0,13,126.28009,0.0,0,0
0,0,0,0.07637,0,0,0,1,7,1,43,0.0,26.76896,1,0
0,0,0,0.05618,0,0,0,1,6,29,34,0.0,33.43512,1,0
0,0,0,0.17117,0,0,0,1,6,9,103,0.0,10.68499,1,0
0,0,0,0.02798,0,0,0,1,2,1,14,0.0,7.85018,1,0
0,0,0,0.17451,0,0,0,1,5,1,103,0.0,25.3061,1,0
0,0,0,0.63727,13,377,0,0,0,0,13,82.55927,0.0,0,0
0,0,0,0.0939,0,0,0,1,4,5,51,0.0,55.24778,1,0
0,0,0,0.26448,0,0,0,1,9,1,160,0.0,11.50538,1,0
0,0,0,0.13071,0,0,0,1,3,1,76,0.0,30.87219,1,0
0,0,0,0.083,0,0,0,1,5,15,48,0.0,15.77597,1,0
0,0,0,0.1058,0,0,0,1,6,11,60,0.0,41.75639,1,0
1,0,1,0.0469,1,536,0,0,26,0,0,121.74878,0.0,0,2
0,0,0,0.07112,0,0,0,1,27,27,40,0.0,33.17974,1,0
0,0,0,0.10578,0,0,0,1,7,13,62,0.0,17.44187,1,0
0,0,0,0.03961,0,0,0,1,5,21,20,0.0,25.3883,1,0
0,0,0,1.02761,13,596,0,0,0,0,13,126.71753,0.0,0,0
0,0,0,0.03693,0,0,0,1,3,1,19,0.0,22.01211,1,0
0,0,0,0.08002,0,0,0,1,5,1,46,0.0,2.01229,1,0
1,1,1,2.3839,45,1215,27,0,3,0,0,135.85683,0.0,0,0
1,0,1,0.61553,2,2,0,0,9,0,0,135.96564,0.0,0,2
0,0,0,0.05399,0,0,0,1,4,22,30,0.0,12.72762,1,0
0,0,0,0.08581,0,0,0,1,23,18,49,0.0,31.25256,1,0
0,0,0,0.07241,0,0,0,1,5,15,41,0.0,23.89055,1,0
0,0,0,0.00597,0,0,0,1,3,25,0,0.0,0.48993,0,0
0,0,0,0.06335,0,0,0,1,4,3,34,0.0,44.71471,1,0
1,0,1,0.05107,0,0,0,0,28,0,0,0.0,0.0,0,2
0,0,0,0.09516,0,0,0,1,8,21,55,0.0,30.20701,1,0
0,0,0,0.63672,13,377,0,0,0,0,13,75.52972,0.0,0,0
0,0,0,0.58471,13,320,0,0,0,0,13,131.27562,0.0,0,0
0,0,0,0.05088,0,0,0,1,4,11,28,0.0,6.36476,1,0
0,0,0,0.20588,0,0,0,1,5,1,120,0.0,38.58705,1,0
0,0,0,0.06114,0,0,0,1,3,13,32,0.0,57.07536,1,0
1,0,1,0.78269,0,0,0,0,21,0,0,0.0,0.0,0,1
0,0,0,1.42216,0,412,0,1,28,19,0,0.0,21.85194,1,0
0,0,0,0.05905,0,0,0,1,4,5,33,0.0,8.37681,1,0
1,0,1,0.01076,0,0,0,0,8,0,0,0.0,0.0,0,2
1,0,1,0.01462,0,0,0,0,9,0,0,0.0,0.0,0,2
1,1,1,0.01124,0,254,20,0,7,0,0,0.0,0.0,0,1
1,0,1,0.03614,23,0,4,0,7,0,0,117.48514,0.0,0,2
0,0,0,0.00622,0,0,0,1,24,18,0,0.0,51.48742,0,0
0,0,0,0.09161,0,0,0,1,5,13,53,0.0,21.55388,1,0
0,0,0,0.10551,0,0,0,1,7,11,62,0.0,12.66783,1,0
0,0,0,1.54189,11,878,0,0,3,2,11,54.93262,0.0,0,0
0,0,0,0.02776,0,0,0,1,2,64,17,0.0,20.2815,1,0
1,0,1,0.02523,0,0,0,0,25,0,0,0.06279,0.0,0,2
1,1,1,1.98677,103,927,9,0,3,0,0,146.58915,0.0,0,0
0,0,0,0.05377,0,0,0,1,4,13,29,0.0,34.7022,1,0
0,0,0,0.09065,0,0,0,1,6,2,53,0.0,7.29846,1,0
0,0,0,0.12957,0,0,0,1,7,1,76,0.0,25.85802,1,0
0,0,0,0.07339,0,0,0,1,3,10,42,0.0,7.58953,1,0
1,0,1,2.01187,38,2,0,0,11,0,0,158.52282,0.0,0,2
1,0,1,0.00924,0,0,0,0,9,0,0,0.0,0.0,0,2
1,3,1,2.54435,181,252,3,0,4,0,0,136.03878,0.0,0,4
0,0,0,0.06174,0,0,0,1,6,32,35,0.0,18.09552,1,0
0,0,0,0.09633,0,0,0,1,5,6,55,0.0,31.759,1,0
0,0,0,0.07061,0,0,0,1,3,9,40,0.0,20.49628,1,0
0,0,0,0.08866,0,0,0,1,25,1,51,0.0,16.25667,1,0
0,0,0,0.63736,13,364,0,0,0,0,13,83.52531,0.0,0,0
0,0,0,0.07018,0,0,0,1,2,3,38,0.0,45.6875,1,0
0,0,0,0.16414,0,0,0,1,7,8,96,0.0,34.19258,1,0
1,1,18,3.44252,181,543,5,0,9,0,0,130.08535,0.0,0,3
0,0,0,0.09436,0,0,0,1,8,1,53,0.0,45.58769,1,0
0,0,0,0.33858,0,0,0,1,8,2,206,0.0,11.4642,1,0
0,0,0,0.1059,0,0,0,1,7,11,62,0.0,17.15717,1,0
0,0,0,0.06336,0,0,0,1,7,34,35,0.0,38.24948,1,0
0,0,0,0.10991,0,0,0,1,5,15,65,0.0,13.17446,1,0
0,0,0,0.03412,0,0,0,1,2,36,17,0.0,42.57447,1,0
0,0,0,45.03302,0,0,0,1,2,12,19,0.0,42.04102,1,0
0,0,0,0.06935,0,0,0,1,6,5,39,0.0,22.36826,1,0
0,0,0,0.10079,0,0,0,1,5,1,57,0.0,43.19684,1,0
0,0,0,0.03536,0,0,0,1,8,40,15,0.0,87.89612,1,0
0,0,0,2.35506,0,0,0,1,5,10,55,0.0,21.3864,1,0
0,0,0,0.05489,0,0,0,1,4,4,30,0.0,23.1214,1,0
0,0,0,0.12224,0,0,0,1,6,15,68,0.0,54.82061,1,0
0,0,0,0.15283,0,0,0,1,10,1,90,0.0,23.71804,1,0
0,0,0,0.03761,0,0,0,1,3,43,20,0.0,16.07843,1,0
0,0,0,0.04736,0,0,0,1,4,1,24,0.0,56.52141,1,0
0,0,0,0.21722,13,78,0,0,0,0,13,54.93262,0.0,0,0
0,0,0,0.22908,13,117,0,0,0,0,13,121.69498,0.0,0,0
0,0,0,0.26534,13,104,0,0,0,0,13,165.46205,0.0,0,0
0,0,0,0.0808,0,0,0,1,4,1,46,0.0,21.89746,1,0
0,0,0,0.10524,0,0,0,1,5,16,62,0.0,12.61689,1,0
0,0,0,0.57645,0,0,0,1,7,1,57,0.0,23.16648,1,0
0,0,0,1.71803,13,1012,0,0,4,13,13,167.19836,0.0,0,0
0,0,0,0.12185,0,0,0,1,7,9,72,0.0,17.30091,1,0
0,0,0,0.12239,0,0,0,1,6,1,49,0.0,30.49194,1,0
0,0,0,0.23049,13,117,0,0,0,0,13,124.47343,0.0,0,0
0,0,0,0.03023,0,0,0,1,4,1,15,0.0,49.61145,1,0
0,0,0,0.44975,0,0,0,1,5,1,76,0.0,18.31869,1,0
0,0,0,0.22101,13,117,0,0,0,0,13,93.93772,0.0,0,0
1,0,22,0.20813,171,1,1,0,27,0,0,46.38569,0.0,0,3
0,0,0,0.03819,0,0,0,1,3,48,20,0.0,35.04237,1,0
0,0,0,0.08149,0,0,0,1,3,22,20,0.0,148.30687,1,0
0,0,0,0.29819,0,0,0,1,4,1,181,0.0,13.8556,1,0
0,0,0,0.11303,3,261,0,0,0,6,3,145.34528,0.0,0,0
1,0,1,0.04176,0,0,0,0,27,0,0,0.0,0.0,0,2
0,0,0,0.02927,0,0,0,1,2,1,14,0.0,21.77871,1,0
0,0,0,0.66837,13,377,0,0,0,0,13,149.91846,0.0,0,0
0,0,0,1.84142,0,0,0,1,4,1,40,0.0,20.99232,1,0
0,0,0,0.43088,0,0,0,1,5,1,65,0.0,9.38811,1,0
0,0,0,0.09896,0,0,0,1,4,4,57,0.0,23.4376,1,0
0,0,0,0.23737,0,0,0,1,7,4,144,0.0,8.97549,1,0
0,0,0,0.06151,0,0,0,1,5,26,34,0.0,36.28574,1,0
0,0,0,0.09989,0,0,0,1,6,1,57,0.0,36.75784,1,0
0,0,0,0.28971,3,490,0,0,2,11,3,95.19618,0.0,0,0
0,0,0,0.07128,0,0,0,1,3,28,38,0.0,59.11386,1,0
0,0,0,0.06903,0,0,0,1,5,12,39,0.0,21.98322,1,0
0,0,0,0.05398,0,0,0,1,4,8,28,0.0,52.83905,1,0
0,0,0,0.33908,0,0,0,1,6,2,206,0.0,16.12543,1,0
0,0,0,0.47742,0,0,0,1,28,2,160,0.0,55.1987,1,0
1,0,1,0.04483,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.63382,13,348,0,0,0,0,13,137.17427,0.0,0,0
1,0,97,4.02272,15,15,1,0,22,0,0,148.35511,0.0,0,3
1,0,1,0.12267,1,0,0,0,26,0,0,91.08583,0.0,0,2
0,0,0,0.03691,0,0,0,1,2,44,18,0.0,61.9806,1,0
0,0,0,0.02464,0,0,0,1,2,1,14,0.0,37.7517,1,0
0,0,0,0.11071,0,0,0,1,4,10,65,0.0,15.45851,1,0
0,0,0,0.46287,9,402,0,0,0,4,9,90.38875,0.0,0,0
0,0,0,0.07047,0,0,0,1,5,17,40,0.0,22.93793,1,0
0,0,0,0.08615,0,0,0,1,4,20,49,0.0,35.7909,1,0
0,0,0,0.11757,0,0,0,1,4,10,68,0.0,32.0451,1,0
0,0,0,0.20315,0,0,0,1,5,1,120,0.0,31.14429,1,0
0,0,0,0.45364,0,0,0,1,5,1,72,0.0,16.32049,1,0
1,1,1,2.29101,27,1173,23,0,1,0,0,135.58222,0.0,0,2
0,0,0,0.18502,0,0,0,1,9,5,111,0.0,14.82147,1,0
1,1,1,2.17453,36,249,15,0,6,0,0,164.82512,0.0,0,2
0,0,0,0.63637,13,375,0,0,0,0,13,88.39737,0.0,0,0
0,0,0,1.31982,13,846,0,0,4,18,13,110.77682,0.0,0,0
0,0,0,0.02889,0,0,0,1,1,87,13,0.0,76.44345,1,0
1,13,1,0.00723,0,0,13,0,7,0,0,0.0,0.0,0,4
0,0,0,0.13863,0,0,0,1,1,53,14,0.0,26.95593,1,0
0,0,0,0.11068,0,0,0,1,5,8,65,0.0,14.17588,1,0
0,0,0,0.16043,0,0,0,1,6,7,96,0.0,13.03971,1,0
1,18,1,0.00725,0,0,18,0,5,0,0,0.0,0.0,0,4
0,0,0,0.13352,0,0,0,1,3,1,27,0.0,17.63301,1,0
0,0,0,0.0748,0,0,0,1,4,1,43,0.0,11.82892,1,0
0,0,0,0.02906,0,0,0,1,1,1,13,0.0,76.95052,1,0
0,0,0,0.02863,0,0,0,1,21,56,16,0.0,41.83577,1,0
0,0,0,0.0736,0,0,0,1,4,1,42,0.0,24.27063,1,0
1,0,1,0.0297,0,2,0,0,24,0,0,116.86335,0.0,0,2
1,0,1,0.77841,13,0,0,0,5,0,0,127.67545,0.0,0,0
1,4,1,0.01578,0,0,4,0,4,0,0,0.0,0.0,0,4
0,0,0,0.1131,0,0,0,1,6,1,65,0.0,31.90281,1,0
0,0,0,0.12108,0,0,0,1,7,11,72,0.0,4.73337,1,0
0,0,0,0.11088,0,0,0,1,2,1,0,0.0,24.93955,0,0
1,0,1,0.04482,1,0,0,0,26,0,0,134.94822,0.0,0,2
0,0,0,0.07304,0,0,0,1,3,1,39,0.0,54.37344,1,0
0,0,0,0.09851,0,0,0,1,7,10,57,0.0,24.2136,1,0
0,0,0,0.03964,0,0,0,1,27,14,22,0.0,60.42568,1,0
0,0,0,0.07387,0,0,0,1,3,28,43,0.0,1.79616,1,0
0,0,0,0.05017,0,0,0,1,7,1,24,0.0,79.26672,1,0
1,1,1,2.55154,181,536,3,0,7,0,0,110.43578,0.0,0,0
0,0,0,0.07114,0,0,0,1,5,5,42,0.0,33.92387,1,0
1,10,1,1.80127,1,0,9,0,3,0,0,0.0,0.02569,0,4
1,0,9,0.99478,16,189,6,0,28,0,0,168.63441,0.0,0,3
0,0,0,0.14528,0,0,0,1,4,9,85,0.0,31.25459,1,0
0,0,0,0.10098,0,0,0,1,5,7,57,0.0,40.1429,1,0
1,1,1,2.22045,41,896,6,0,5,0,0,117.66786,0.0,0,2
1,0,1,0.04167,1,0,0,0,25,0,0,161.82915,0.0,0,2
0,0,0,0.05929,0,0,0,1,7,17,32,0.0,26.69245,1,0
0,0,0,0.07823,0,0,0,1,4,1,43,0.0,45.11998,1,0
1,15,1,0.00222,0,0,6,0,3,0,0,0.85699,0.0,0,4
0,0,0,0.19398,0,0,0,1,3,1,96,0.0,90.93932,1,0
0,0,0,0.04551,0,0,0,1,6,3,23,0.0,35.88479,1,0
0,0,0,0.18506,0,0,0,1,5,2,111,0.0,11.37611,1,0
0,0,0,0.0783,0,0,0,1,6,2,42,0.0,53.89575,1,0
0,0,0,0.04,0,0,0,1,3,1,21,0.0,29.95216,1,0
0,0,0,0.35492,0,0,0,1,7,3,160,0.0,2.58469,1,0
0,0,0,0.06114,0,0,0,1,4,4,32,0.0,42.41542,1,0
0,0,0,0.23741,0,0,0,1,3,3,144,0.0,6.28743,1,0
0,0,0,0.25716,11,0,0,1,2,4,144,90.21581,12.69395,1,0
0,0,0,0.04108,0,0,0,1,7,39,21,0.0,29.06964,1,0
0,0,0,0.037,0,0,0,1,2,51,22,0.0,30.54063,1,0
1,0,13,1.59473,13,477,0,0,28,0,0,134.29469,0.0,1,3
0,0,0,0.11553,0,0,0,1,5,3,68,0.0,9.60102,1,0
0,0,0,0.13472,0,0,0,1,7,3,80,0.0,9.70438,1,0
1,1,1,2.16043,52,840,8,0,8,0,0,121.40806,0.0,0,2
0,0,0,0.12358,0,0,0,1,6,6,72,0.0,28.57046,1,0
0,0,0,0.10261,0,0,0,1,9,1,60,0.0,13.31852,1,0
1,2,1,0.00257,0,0,4,0,9,0,0,2.00141,0.1138,0,4
0,0,0,0.14431,0,0,0,1,8,1,85,0.0,26.37524,1,0
0,0,0,0.15481,0,0,0,1,8,5,96,0.0,5.25763,1,0
1,0,1,0.01194,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.02788,0,0,0,1,21,16,16,0.0,45.51428,1,0
0,0,0,0.57846,13,39,0,0,0,0,13,102.66424,0.0,0,0
0,0,0,0.04936,0,0,0,1,4,49,26,0.0,53.00064,1,0
0,0,0,0.34946,0,0,0,1,5,1,65,0.0,45.28591,1,0
1,0,1,0.0043,0,0,0,0,9,0,0,0.0,0.0,0,1
0,0,0,0.20103,0,0,0,1,7,1,120,0.0,24.09487,1,0
1,1,1,2.43287,160,640,4,0,3,0,0,165.46205,0.0,0,0
0,0,0,0.15159,0,0,0,1,5,8,90,0.0,21.28466,1,0
0,0,0,1.9468,13,1267,0,0,0,1,13,138.25643,0.0,0,0
0,0,0,0.10272,0,0,0,1,8,3,60,0.0,11.05408,1,0
0,0,0,0.06678,0,0,0,1,6,31,37,0.0,40.52745,1,0
0,0,0,0.12883,0,0,0,1,7,23,0,0.0,13.18598,0,0
0,0,0,0.00609,0,0,0,1,27,8,0,0.0,9.51056,0,0
0,0,0,0.09372,0,0,0,1,3,1,55,0.0,6.45489,1,0
0,0,0,0.0621,0,0,0,1,4,8,35,0.0,7.37404,1,0
0,0,0,1.51413,0,412,0,1,28,1,0,0.0,4.56476,1,0
0,0,0,0.14876,0,0,0,1,8,9,85,0.0,46.00025,1,0
0,0,0,2.22662,0,0,0,1,5,28,42,0.0,49.28472,1,0
0,0,0,0.05356,0,0,0,1,5,1,27,0.0,64.81386,1,0
1,1,16,0.0635,16,221,0,0,0,0,0,50.73896,0.0,0,3
0,0,0,0.04752,0,0,0,1,2,42,26,0.0,27.12139,1,0
0,0,0,0.00596,0,0,0,1,11,13,0,0.0,79.7425,0,0
1,1,1,0.00853,0,4,5,0,3,0,0,0.0,0.0,0,1
0,0,0,1.05509,13,598,0,0,0,0,13,54.93262,0.0,0,0
0,0,0,0.13454,0,0,0,1,8,1,80,0.0,2.27559,1,0
0,0,0,0.14261,0,0,0,1,8,5,85,0.0,6.70755,1,0
0,0,0,0.28047,0,0,0,1,3,1,85,0.0,42.09716,1,0
0,0,0,0.05133,0,0,0,1,4,31,28,0.0,31.41057,1,0
0,0,0,1.45974,13,844,0,0,9,5,13,143.4233,0.0,0,0
0,0,0,0.0808,0,0,0,1,7,1,48,0.0,29.99113,1,0
0,0,0,0.03215,0,0,0,1,2,2,15,0.0,56.70556,1,0
0,0,0,0.0429,0,0,0,1,3,23,23,0.0,20.61704,1,0
0,0,0,0.07776,0,0,0,1,8,22,45,0.0,12.38796,1,0
0,0,0,0.03459,0,0,0,1,2,1,17,0.0,41.0864,1,0
0,0,0,0.12366,0,0,0,1,3,1,72,0.0,31.27342,1,0
0,0,0,0.07541,0,0,0,1,8,17,42,0.0,38.60942,1,0
0,0,0,0.86474,8,671,0,0,8,13,8,87.28461,0.0,0,0
0,0,0,1.05408,13,607,0,0,0,0,13,94.10864,0.0,0,0
0,0,0,0.03717,0,0,0,1,3,21,19,0.0,30.80275,1,0
0,0,0,0.06902,0,0,0,1,6,1,39,0.0,16.12257,1,0
0,0,0,0.07748,0,0,0,1,4,21,45,0.0,6.46883,1,0
0,0,0,0.09239,0,0,0,1,7,14,53,0.0,15.69069,1,0
0,0,0,0.12831,0,0,0,1,7,7,76,0.0,15.78232,1,0
0,0,0,0.08291,0,0,0,1,4,5,46,0.0,37.19052,1,0
0,0,0,0.13233,0,0,0,1,9,1,76,0.0,34.33293,1,0
0,0,0,0.07084,0,0,0,1,5,18,37,0.0,56.0873,1,0
0,0,0,0.04795,0,0,0,1,5,1,26,0.0,36.62087,1,0
0,0,0,0.07272,19,0,0,1,3,18,37,91.76703,75.00975,1,0
0,0,0,0.06087,0,0,0,1,4,1,30,0.0,80.69572,1,0
1,0,1,0.02703,0,0,0,0,26,0,0,0.0,0.0,0,2
0,0,0,0.02723,0,0,0,1,9,2,15,0.0,55.28163,1,0
0,0,0,0.39355,0,0,0,1,26,0,0,0.0,10.54019,0,0
1,22,1,0.00719,0,0,22,0,3,0,0,0.0,0.0,0,4
1,0,1,0.04146,0,0,0,0,25,0,0,0.24877,0.0,0,2
0,0,0,0.17515,0,0,0,1,7,10,72,0.0,30.34184,1,0
0,0,0,0.0764,0,0,0,1,6,1,42,0.0,41.41979,1,0
0,0,0,0.2161,0,0,0,1,6,3,131,0.0,2.50675,1,0
1,0,1,0.24821,4,0,0,0,11,0,0,120.64434,0.0,0,2
1,1,1,2.44952,57,1140,20,0,0,0,0,163.22337,0.0,0,0
0,0,0,0.03418,0,0,0,1,2,58,18,0.0,11.64827,1,0
0,0,0,0.08701,0,0,0,1,2,12,48,0.0,48.74812,1,0
0,0,0,0.13419,0,0,0,1,9,9,80,0.0,11.4642,1,0
1,1,1,0.00893,0,1001,34,0,3,0,0,0.0,0.0,0,1
0,0,0,0.23384,0,0,0,1,7,7,85,0.0,13.05918,1,0
0,0,0,0.23859,13,117,0,0,0,0,13,137.59248,0.0,0,0
0,0,0,0.03719,0,0,0,1,2,73,17,0.0,75.17592,1,0
0,0,0,1.93344,13,307,0,0,0,0,13,104.29898,0.0,0,0
0,0,0,0.05985,0,0,0,1,5,1,32,0.0,53.65071,1,0
1,0,1,1.14506,13,0,0,0,0,0,0,166.5486,0.0,0,0
0,0,0,0.14993,0,0,0,1,7,10,90,0.0,4.37219,1,0
0,0,0,0.05834,0,0,0,1,6,26,32,0.0,35.06039,1,0
0,0,0,0.14338,0,0,0,1,7,1,85,0.0,21.19954,1,0
0,0,0,0.12338,0,0,0,1,7,11,72,0.0,29.16384,1,0
0,0,0,0.12742,0,0,0,1,6,14,76,0.0,8.98576,1,0
1,1,1,2.57613,160,638,4,0,7,0,0,113.5812,0.0,0,0
0,0,0,0.03664,0,0,0,1,2,20,19,0.0,19.06709,1,0
0,0,0,0.12147,0,0,0,1,6,13,72,0.0,16.73379,1,0
1,0,1,0.02708,1,0,0,0,25,0,0,120.64434,0.0,0,2
0,0,0,0.57845,13,39,0,0,0,0,13,102.66424,0.0,0,0
0,0,0,0.17356,0,0,0,1,7,6,103,0.0,24.81761,1,0
0,0,0,0.04848,0,0,0,1,3,47,27,0.0,17.43725,1,0
0,0,0,0.08593,0,0,0,1,6,1,49,0.0,30.60803,1,0
0,0,0,0.22327,0,0,0,1,6,1,131,0.0,37.51026,1,0
0,0,0,0.02823,0,0,0,1,1,13,13,0.0,48.4934,1,0
0,0,0,0.08629,29,0,0,1,7,14,48,152.31704,34.17284,1,0
0,0,0,0.06468,0,0,0,1,4,1,36,0.0,36.10038,1,0
1,0,1,0.03834,1,0,0,0,25,0,0,160.10852,0.0,0,2
1,0,1,0.02151,1,1,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.21939,13,117,0,0,0,0,13,93.93772,0.0,0,0
0,0,0,1.0224,0,0,0,1,5,1,53,0.0,39.64266,1,0
1,0,1,0.02162,0,0,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.09398,0,0,0,1,6,16,55,0.0,13.15656,1,0
0,0,0,0.04376,0,0,0,1,3,1,23,0.0,41.33615,1,0
1,0,5,1.06236,13,0,0,0,28,0,0,101.04838,0.0,0,3
0,0,0,0.08219,0,0,0,1,7,22,48,0.0,6.71255,1,0
1,0,1,0.02851,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.65833,13,377,0,0,0,0,13,137.59248,0.0,0,0
0,0,0,0.11766,0,0,0,1,4,7,68,0.0,33.47634,1,0
1,0,1,0.01764,1,0,0,0,26,0,0,106.67446,0.0,0,2
0,0,0,0.37338,0,0,0,1,8,72,15,0.0,52.73071,1,0
0,0,0,0.05681,0,0,0,1,21,32,32,0.0,10.94726,1,0
0,0,0,0.1067,0,0,0,1,8,6,62,0.0,25.80468,1,0
0,0,0,0.038,0,0,0,1,3,1,20,0.0,34.02383,1,0
0,0,0,0.10986,0,0,0,1,5,1,65,0.0,10.03376,1,0
0,0,0,0.12217,0,0,0,1,7,1,72,0.0,15.01504,1,0
0,0,0,0.05832,0,0,0,1,3,1,32,0.0,36.058,1,0
0,0,0,0.05462,0,0,0,1,5,10,30,0.0,25.44297,1,0
0,0,0,1.15897,0,0,0,1,27,22,46,0.0,21.85194,1,0
0,0,0,0.14036,0,0,0,1,9,12,80,0.0,57.35589,1,0
0,0,0,0.06997,0,0,0,1,6,1,40,0.0,20.03766,1,0
0,0,0,0.07317,0,0,0,1,4,1,45,0.0,16.93829,1,0
0,0,0,1.2098,0,0,0,1,28,0,0,0.0,22.88868,0,0
0,0,0,0.15199,0,0,0,1,6,9,90,0.0,24.3441,1,0
0,0,0,0.29705,0,0,0,1,7,3,181,0.0,6.00355,1,0
